68 output data

Passing Points:
(18, 4)
(18, 3)
(17, 3)
(17, 2)
(17, 3)
(18, 3)
(18, 4)
(18, 5)
(19, 5)
(18, 5)
(19, 5)
(19, 6)
(19, 7)
(18, 7)
(17, 7)
(17, 6)
(16, 6)
(16, 5)
(17, 5)
(18, 5)
(18, 4)
(18, 5)
(17, 5)
(16, 5)
(17, 5)
(18, 5)
(19, 5)
(19, 6)
(18, 6)
(18, 7)
(17, 7)
(18, 7)
(18, 8)
(19, 8)
(18, 8)
(18, 9)
(18, 10)
(18, 9)
(18, 8)
(17, 8)
(17, 9)
(17, 10)
(17, 9)
(17, 8)
(17, 7)
(17, 8)
(17, 7)
(16, 7)
(15, 7)
(15, 8)
(16, 8)
(16, 9)
(17, 9)
(18, 9)
(19, 9)
(19, 8)
(18, 8)
(18, 7)
(18, 8)
(18, 7)
(18, 6)
(18, 7)
(18, 6)
(18, 7)
(19, 7)
(18, 7)
(18, 8)
(17, 8)
(17, 9)
(17, 8)
(17, 7)
(18, 7)
(17, 7)
(17, 6)
(16, 6)
(17, 6)
(17, 5)
(17, 6)
(16, 6)
(17, 6)
(16, 6)
(16, 5)
(16, 6)
(15, 6)
(15, 5)
(15, 4)
(15, 5)
(15, 4)
(15, 5)
(16, 5)
(16, 4)
(15, 4)
(14, 4)
(14, 5)
(15, 5)
(14, 5)
(14, 4)
(14, 5)
(14, 6)
(14, 7)
(15, 7)
(14, 7)
(15, 7)
(15, 6)
(14, 6)
(14, 7)
(15, 7)
(15, 6)
(16, 6)
(16, 7)
(16, 8)
(15, 8)
(14, 8)
(13, 8)
(12, 8)
(11, 8)
(11, 7)
(11, 6)
(10, 6)
(9, 6)
(8, 6)
(9, 6)
(9, 7)
(9, 8)
(9, 9)
(9, 8)
(9, 7)
(9, 6)
(9, 5)
(10, 5)
(11, 5)
(12, 5)
(12, 4)
(13, 4)
(12, 4)
(11, 4)
(11, 3)
(11, 4)
(11, 3)
(12, 3)
(13, 3)
(13, 4)
(14, 4)
(15, 4)
(14, 4)
(14, 3)
(14, 4)
(13, 4)
(13, 5)
(13, 4)
(12, 4)
(12, 5)
(12, 4)
(13, 4)
(14, 4)
(15, 4)
(16, 4)
(16, 3)
(15, 3)
(15, 4)
(14, 4)
(14, 3)
(15, 3)
(15, 2)
(16, 2)
(17, 2)
(17, 3)
(18, 3)
(19, 3)
(19, 2)
(18, 2)
(18, 3)
(17, 3)
(16, 3)
(17, 3)
(18, 3)
(17, 3)
(17, 2)
(16, 2)
(17, 2)
(18, 2)
(19, 2)
(19, 3)
(18, 3)
(17, 3)
(18, 3)
(18, 2)
(17, 2)
(18, 2)
(19, 2)
(19, 3)
(19, 2)
(19, 1)
(19, 0)
(19, 1)
(18, 1)
(18, 0)
(17, 0)
(18, 0)
(19, 0)
(18, 0)
(19, 0)
(19, 1)
(19, 0)
(19, 1)
(19, 0)
(18, 0)
(18, 1)
(18, 0)
(17, 0)
(17, 1)
(16, 1)
(17, 1)
(16, 1)
(16, 2)
(16, 3)
(15, 3)
(14, 3)
(13, 3)
(13, 4)
(12, 4)
(13, 4)
(13, 5)
(12, 5)
(12, 4)
(11, 4)
(11, 3)
(11, 2)
(10, 2)
(10, 1)
(11, 1)
(12, 1)
(13, 1)
(13, 2)
(13, 3)
(14, 3)
(14, 4)
(14, 5)
(15, 5)
(16, 5)
(15, 5)
(16, 5)
(15, 5)
(15, 6)
(16, 6)
(17, 6)
(17, 7)
(17, 6)
(17, 7)
(17, 6)
(18, 6)
(18, 7)
(18, 6)
(18, 7)
(18, 8)
(17, 8)
(17, 9)
(17, 8)
(16, 8)
(15, 8)
(14, 8)
(15, 8)
(16, 8)
(15, 8)
(16, 8)
(15, 8)
(14, 8)
(15, 8)
(15, 7)
(15, 6)
(14, 6)
(14, 7)
(15, 7)
(16, 7)
(16, 6)
(16, 5)
(16, 6)
(16, 7)
(15, 7)
(14, 7)
(13, 7)
(13, 6)
(13, 5)
(12, 5)
(13, 5)
(13, 6)
(12, 6)
(13, 6)
(13, 5)
(13, 6)
(13, 5)
(13, 6)
(14, 6)
(14, 7)
(14, 6)
(14, 7)
(15, 7)
(15, 6)
(15, 7)
(15, 8)
(15, 9)
(15, 8)
(14, 8)
(15, 8)
(16, 8)
(17, 8)
(18, 8)
(19, 8)
(19, 9)
(19, 8)
(19, 9)
(18, 9)
(18, 10)
(17, 10)
(18, 10)
(17, 10)
(17, 9)
(17, 8)
(18, 8)
(18, 7)
(17, 7)
(17, 6)
(17, 7)
(16, 7)
(16, 6)
(16, 5)
(17, 5)
(17, 6)
(18, 6)
(19, 6)
(19, 5)
(18, 5)
(18, 4)
(18, 5)
(18, 4)
(18, 3)
(17, 3)
(17, 2)
(16, 2)
(16, 1)
(16, 2)
(16, 3)
(16, 4)
(16, 5)
(16, 6)
(17, 6)
(17, 5)
(17, 6)
(16, 6)
(16, 7)
(16, 8)
(15, 8)
(16, 8)
(17, 8)
(16, 8)
(16, 9)
(15, 9)
(14, 9)
(14, 8)
(14, 7)
(15, 7)
(14, 7)
(15, 7)
(15, 6)
(14, 6)
(14, 7)
(15, 7)
(15, 8)
(14, 8)
(13, 8)
(14, 8)
(13, 8)
(13, 9)
(13, 8)
(12, 8)
(13, 8)
(12, 8)
(12, 7)
(13, 7)
(13, 6)
(12, 6)
(12, 7)
(12, 8)
(13, 8)
(13, 7)
(12, 7)
(12, 8)
(12, 9)
(12, 10)
(13, 10)
(13, 11)
(13, 10)
(13, 11)
(13, 10)
(13, 11)
(13, 12)
(13, 13)
(13, 12)
(13, 13)
(12, 13)
(12, 12)
(12, 11)
(12, 10)
(13, 10)
(13, 9)
(14, 9)
(13, 9)
(12, 9)
(13, 9)
(14, 9)
