df18.c output data

Number of items: 
3

Positions of shelves:
1: (2, 17), (13, 42)
2: (6, 5), (12, 13)
3: (16, 43), (17, 45)
4: (15, 6), (16, 9)
5: (16, 15), (17, 16)

Shopping list:
W, D, M, 

Route: 
(15, 35)
(14, 35)
(14, 36)
(14, 35)
(14, 36)
(14, 37)
(14, 36)
(14, 35)
(14, 36)
(15, 36)
(15, 35)
(15, 36)
(14, 36)
(14, 37)
(15, 37)
(14, 37)
(14, 38)
(15, 38)
(15, 37)
(15, 38)
(15, 37)
(16, 37)
(17, 37)
(17, 36)
(17, 35)
(16, 35)
(15, 35)
(15, 34)
(15, 35)
(15, 34)
(14, 34)
(15, 34)
(15, 33)
(15, 34)
(16, 34)
(15, 34)
(15, 35)
(14, 35)
(14, 34)
(15, 34)
(15, 35)
(15, 34)
(15, 33)
(15, 34)
(16, 34)
(16, 33)
(17, 33)
(18, 33)
(19, 33)
(18, 33)
(18, 34)
(17, 34)
(18, 34)
(18, 35)
(18, 34)
(19, 34)
(19, 35)
(19, 34)
(18, 34)
(18, 33)
(19, 33)
(19, 32)
(18, 32)
(17, 32)
(17, 31)
(17, 32)
(16, 32)
(16, 31)
(16, 30)
(16, 31)
(17, 31)
(17, 30)
(17, 29)
