67 output data

Passing Points:
(18, 4)
(18, 3)
(19, 3)
(19, 2)
(18, 2)
(18, 1)
(18, 2)
(18, 3)
(17, 3)
(16, 3)
(16, 2)
(16, 1)
(17, 1)
(17, 0)
(17, 1)
(17, 2)
(17, 3)
(16, 3)
(16, 4)
(17, 4)
(17, 3)
(17, 4)
(17, 3)
(17, 2)
(18, 2)
(19, 2)
(18, 2)
(17, 2)
(18, 2)
(18, 1)
(19, 1)
(19, 2)
(18, 2)
(19, 2)
(18, 2)
(18, 3)
(19, 3)
(18, 3)
(18, 2)
(18, 3)
(19, 3)
(18, 3)
(17, 3)
(18, 3)
(18, 4)
(17, 4)
(17, 3)
(18, 3)
(18, 2)
(19, 2)
(19, 3)
(19, 2)
(19, 3)
(18, 3)
(19, 3)
(19, 2)
(19, 1)
(19, 2)
(18, 2)
(17, 2)
(16, 2)
(15, 2)
(15, 3)
(14, 3)
(13, 3)
(14, 3)
(15, 3)
(16, 3)
(16, 4)
(16, 5)
(15, 5)
(14, 5)
(15, 5)
(15, 4)
(15, 5)
(15, 6)
(14, 6)
(13, 6)
(13, 7)
(12, 7)
(13, 7)
(14, 7)
(14, 8)
(15, 8)
(15, 7)
(16, 7)
(16, 6)
(16, 7)
(17, 7)
(16, 7)
(17, 7)
(17, 6)
(17, 7)
(18, 7)
(17, 7)
(16, 7)
(16, 8)
(17, 8)
(17, 7)
(17, 6)
(18, 6)
(18, 5)
(19, 5)
(19, 6)
(19, 7)
(18, 7)
(17, 7)
(16, 7)
(15, 7)
(16, 7)
(17, 7)
(16, 7)
(17, 7)
(17, 6)
(16, 6)
(16, 7)
(16, 8)
(16, 9)
(17, 9)
(17, 10)
(17, 11)
(17, 12)
(17, 11)
(18, 11)
(17, 11)
(17, 12)
(17, 11)
(18, 11)
